Date,AAPL,MSFT,NVDA,JPM
2025-10-01,254.5098419189453,515.4689331054688,187.0015106201172,304.8774719238281
2025-10-02,256.18365478515625,511.53125,188.64939880371094,301.77679443359375
2025-10-03,257.07037353515625,513.1280517578125,187.38099670410156,304.2102355957031
2025-10-06,255.7452850341797,524.256591796875,185.30364990234375,304.85113525390625
2025-10-07,255.5360870361328,519.7039794921875,184.80429077148438,303.3819885253906
2025-10-08,257.1102294921875,520.56689453125,188.86911010742188,299.7732238769531
2025-10-09,253.10501098632812,518.136962890625,192.32470703125,301.2522277832031
2025-10-10,244.3673095703125,506.790283203125,182.92669677734375,296.6772155761719
2025-10-13,246.74850463867188,509.8550720214844,188.0801239013672,303.6580810546875
2025-10-14,246.8581085205078,509.3790283203125,179.80067443847656,297.85052490234375
2025-10-15,248.42233276367188,509.2401428222656,179.60093688964844,301.4100036621094
2025-10-16,246.53929138183594,507.4349670410156,181.5784149169922,294.3600769042969
2025-10-17,251.36148071289062,509.3888854980469,182.9866180419922,293.3938293457031
2025-10-20,261.2748107910156,512.5726928710938,182.40736389160156,298.1265869140625
2025-10-21,261.8028869628906,513.4356689453125,180.9292449951172,292.9303894042969
2025-10-22,257.4988098144531,516.2921142578125,180.05035400390625,289.9920959472656
2025-10-23,258.6246643066406,516.3118896484375,181.92796325683594,290.4161376953125
2025-10-24,261.85272216796875,519.3370971679688,186.02272033691406,296.2335205078125
2025-10-27,267.8206481933594,527.1825561523438,191.24607849121094,299.89154052734375
2025-10-28,268.00994873046875,537.6464233398438,200.77394104003906,301.0845947265625
2025-10-29,268.7073974609375,537.130615234375,206.77627563476562,301.2325134277344
2025-10-30,270.401123046875,521.469482421875,202.63156127929688,305.1075134277344
2025-10-31,269.3749084472656,513.5843505859375,202.23207092285156,306.7639465332031
2025-11-03,268.0597839355469,512.810791015625,206.61647033691406,305.0187683105469
2025-11-04,269.0461730957031,510.1327819824219,198.43690490722656,304.920166015625
2025-11-05,269.1457824707031,503.02130126953125,194.9613494873047,307.3161315917969
2025-11-06,268.7771301269531,493.04339599609375,187.84043884277344,309.03179931640625
2025-11-07,267.48193359375,492.76568603515625,187.9103240966797,309.8106994628906
2025-11-10,268.6985778808594,501.8707580566406,198.7964630126953,312.45318603515625
2025-11-11,274.5028076171875,504.5289001464844,192.91395568847656,311.200927734375
2025-11-12,272.7276916503906,506.9688415527344,193.55313110351562,315.92388916015625
2025-11-13,272.20904541015625,499.1828918457031,186.62197875976562,305.1469421386719
2025-11-14,271.6705322265625,506.0166320800781,189.92774963378906,299.35906982421875
2025-11-17,266.73394775390625,503.3486022949219,186.36231994628906,296.1644592285156
2025-11-18,266.7139892578125,489.7604064941406,181.1289825439453,295.2179260253906
2025-11-19,267.83099365234375,483.14483642578125,186.28240966796875,299.02386474609375
2025-11-20,265.5272521972656,475.41387939453125,180.40989685058594,294.2023620605469
2025-11-21,270.75299072265625,469.1436462402344,178.65213012695312,293.8473815917969
2025-11-24,275.1710205078125,471.0118103027344,182.3174591064453,293.8276672363281
2025-11-25,276.2181396484375,473.98297119140625,177.59349060058594,298.75762939453125
2025-11-26,276.7966003417969,482.4393310546875,180.03036499023438,303.33270263671875
2025-11-28,278.0930480957031,488.9082946777344,176.7745361328125,308.6965026855469
2025-12-01,282.3315124511719,483.6715087890625,179.69082641601562,304.59478759765625
2025-12-02,285.4131164550781,486.91094970703125,181.22886657714844,303.5693359375
2025-12-03,283.378662109375,474.71832275390625,179.36123657226562,307.75982666015625
2025-12-04,279.9380187988281,477.8087158203125,183.15660095214844,311.6742858886719
2025-12-05,278.0232238769531,480.1141052246094,182.1877899169922,310.6291198730469
2025-12-08,277.1356506347656,487.92449951171875,185.323974609375,310.79669189453125
2025-12-09,276.4275817871094,488.9181823730469,184.7446746826172,296.30255126953125
2025-12-10,278.0232238769531,475.5430603027344,183.55612182617188,305.76806640625
2025-12-11,277.2752685546875,480.4221496582031,180.70957946777344,312.9363098144531
2025-12-12,277.5245666503906,475.5132751464844,174.80679321289062,314.06036376953125
2025-12-15,273.3658752441406,471.8266296386719,176.07522583007812,315.5393371582031
2025-12-16,273.8645324707031,473.38677978515625,177.5034942626953,311.1319580078125
2025-12-17,271.10205078125,473.1184387207031,170.73175048828125,310.5699462890625
2025-12-18,271.4511413574219,480.9289245605469,173.9278564453125,308.6176452636719
2025-12-19,272.9271240234375,482.856689453125,180.76953125,312.7686767578125
2025-12-22,270.23443603515625,481.86297607421875,183.4662322998047,318.5663757324219
2025-12-23,271.62066650390625,483.7807922363281,188.97952270507812,321.3666076660156
2025-12-24,273.06671142578125,484.9433898925781,188.38023376464844,324.5612487792969
2025-12-26,272.6578674316406,484.6353759765625,190.2978973388672,323.31890869140625
2025-12-29,273.0168762207031,484.02923583984375,187.99070739746094,319.2171325683594
2025-12-30,272.33868408203125,484.4068603515625,187.31153869628906,318.89178466796875
2025-12-31,271.12200927734375,480.5711364746094,186.27279663085938,317.70855712890625
2026-01-02,270.27435302734375,469.95849609375,188.6199493408203,320.92291259765625
2026-01-05,266.5345458984375,469.8690490722656,187.89083862304688,329.3630676269531
2026-01-06,261.6478271484375,475.4933776855469,187.0119171142578,331.41326904296875
2026-01-07,259.6233215332031,480.4221496582031,188.87962341308594,323.8660888671875
2026-01-08,258.3368225097656,475.0959167480469,184.8145751953125,326.63934326171875
2026-01-09,258.6659240722656,476.258544921875,184.63479614257812,326.0450744628906
2026-01-12,259.54351806640625,474.1717529296875,184.71470642089844,321.38995361328125
2026-01-13,260.34136962890625,467.7028503417969,185.58364868164062,307.9297790527344
2026-01-14,259.2543029785156,456.4840087890625,182.91690063476562,304.9287414550781
2026-01-15,257.50909423828125,453.7811279296875,186.82212829589844,306.30548095703125
2026-01-16,254.83633422851562,456.9609375,186.0031280517578,309.48480224609375
2026-01-20,246.0303192138672,451.65460205078125,177.85308837890625,299.8477478027344
2026-01-21,246.9777374267578,441.31024169921875,183.09669494628906,299.15447998046875
2026-01-22,247.67584228515625,448.2959289550781,184.6148223876953,300.729248046875
2026-01-23,247.36666870117188,463.0125732421875,187.44137573242188,294.8757019042969
2026-01-26,254.71669006347656,467.3152770996094,186.2428436279297,298.16400146484375
2026-01-27,257.56890869140625,477.5503234863281,188.29034423828125,297.44097900390625
2026-01-28,255.74388122558594,478.5937194824219,191.28668212890625,297.89654541015625
2026-01-29,257.5788879394531,430.7671203613281,192.27548217773438,303.49261474609375
2026-01-30,258.7756652832031,427.577392578125,190.8971710205078,302.9676818847656
2026-02-02,269.27703857421875,420.70098876953125,185.38388061523438,305.1961975097656
2026-02-03,268.7485046386719,408.61767578125,180.12030029296875,311.8420715332031
2026-02-04,275.7394104003906,411.578857421875,173.97781372070312,314.2389221191406
2026-02-05,275.1610412597656,391.188232421875,171.67062377929688,307.1968688964844
2026-02-06,277.364990234375,398.61114501953125,185.18414306640625,319.3199462890625
